"lg" "pos1" "pos2" "gene.count"
16 7275000 7349999 7
16 7350000 7424999 5
16 7425000 7499999 4
16 7500000 7574999 7
16 7575000 7649999 12
16 7650000 7724999 7
16 7725000 7799999 5
16 7800000 7874999 5
16 7875000 7949999 3
16 7950000 8024999 1
16 8025000 8099999 2
16 8100000 8174999 5
16 8175000 8249999 6
16 8250000 8324999 1
16 8325000 8399999 2
16 8400000 8474999 5
16 8475000 8549999 10
16 8550000 8624999 8
16 8625000 8699999 2
16 8700000 8774999 1
16 8775000 8849999 6
16 8850000 8924999 6
16 8925000 8999999 3
16 9e+06 9074999 6
16 9075000 9149999 9
16 9150000 9224999 2
16 9225000 9299999 2
16 9300000 9374999 6
16 9375000 9449999 2
16 9450000 9524999 1
16 9525000 9599999 7
16 9600000 9674999 4
16 9675000 9749999 4
16 9750000 9824999 6
16 9825000 9899999 3
16 9900000 9974999 3
16 9975000 10049999 7
16 10050000 10124999 3
16 10125000 10199999 6
16 10200000 10274999 7
16 10275000 10349999 5
16 10350000 10424999 6
16 10425000 10499999 8
16 10500000 10574999 7
16 10575000 10649999 3
16 10650000 10724999 5
16 10725000 10799999 2
16 10800000 10874999 3
16 10875000 10949999 5
16 10950000 11024999 5
16 11025000 11099999 2
16 11100000 11174999 2
16 11175000 11249999 4
16 11250000 11324999 1
16 11325000 11399999 1
16 11400000 11474999 4
16 11475000 11549999 3
16 11550000 11624999 5
16 11625000 11699999 6
16 11700000 11774999 6
16 11775000 11849999 1
16 11850000 11924999 3
16 11925000 11999999 3
16 1.2e+07 12074999 4
16 12075000 12149999 3
16 12150000 12224999 5
16 12225000 12299999 7
16 12300000 12374999 2
16 12450000 12524999 2
16 12750000 12824999 3
16 12825000 12899999 6
16 12900000 12974999 2
16 12975000 13049999 3
16 13050000 13124999 2
16 13125000 13199999 6
16 13200000 13274999 2
16 13275000 13349999 1
16 13350000 13424999 1
16 13500000 13574999 1
16 13575000 13649999 6
16 13650000 13724999 6
16 13725000 13799999 5
16 13800000 13874999 7
16 13875000 13949999 10
16 13950000 14024999 1
16 14025000 14099999 4
16 14100000 14174999 1
16 14175000 14249999 1
16 14250000 14324999 3
16 14325000 14399999 7
16 14400000 14474999 3
16 14475000 14549999 1
16 14550000 14624999 1
16 14775000 14849999 2
16 14850000 14924999 3
16 14925000 14999999 7
16 1.5e+07 15074999 2
16 15075000 15149999 1
16 15225000 15299999 1
16 15300000 15374999 2
16 15375000 15449999 3
16 15450000 15524999 4
16 15525000 15599999 3
16 15600000 15674999 2
16 15675000 15749999 3
16 15750000 15824999 8
16 15825000 15899999 3
16 15900000 15974999 2
16 15975000 16049999 4
16 16050000 16124999 8
16 16125000 16199999 1
16 16200000 16274999 4
16 16275000 16349999 4
16 16350000 16424999 1
16 16425000 16499999 4
16 16500000 16574999 7
16 16575000 16649999 2
16 16650000 16724999 3
16 16725000 16799999 1
16 16875000 16949999 4
16 16950000 17024999 3
16 17025000 17099999 3
16 17100000 17174999 2
16 17175000 17249999 4
16 17250000 17324999 5
16 17325000 17399999 3
16 17400000 17474999 15
16 17475000 17549999 7
16 17550000 17624999 2
16 17625000 17699999 7
16 17700000 17774999 4
16 17775000 17849999 3
16 17850000 17924999 2
16 17925000 17999999 3
16 1.8e+07 18074999 5
16 18075000 18149999 1
17 1 74999 3
17 75000 149999 2
17 225000 299999 2
17 3e+05 374999 2
17 375000 449999 5
17 450000 524999 11
17 525000 599999 10
17 6e+05 674999 5
17 675000 749999 2
17 750000 824999 4
17 825000 899999 7
17 9e+05 974999 1
17 975000 1049999 4
17 1050000 1124999 6
17 1125000 1199999 6
17 1200000 1274999 5
17 1275000 1349999 7
17 1350000 1424999 10
17 1425000 1499999 5
17 1500000 1574999 6
17 1575000 1649999 4
17 1650000 1724999 6
17 1725000 1799999 9
17 1800000 1874999 12
17 1875000 1949999 4
17 1950000 2024999 1
17 2100000 2174999 1
17 2175000 2249999 2
17 2250000 2324999 2
17 2400000 2474999 4
17 2475000 2549999 8
17 2550000 2624999 3
17 2625000 2699999 7
17 2775000 2849999 4
17 2850000 2924999 2
17 2925000 2999999 6
17 3e+06 3074999 3
17 3150000 3224999 4
17 3225000 3299999 3
17 3300000 3374999 6
17 3375000 3449999 9
17 3450000 3524999 8
17 3600000 3674999 2
17 3675000 3749999 5
17 3750000 3824999 1
17 3825000 3899999 5
17 3900000 3974999 8
17 3975000 4049999 1
17 4050000 4124999 3
17 4125000 4199999 6
17 4200000 4274999 3
17 4350000 4424999 1
17 4500000 4574999 4
17 4575000 4649999 2
17 4650000 4724999 1
17 4725000 4799999 3
17 4800000 4874999 2
17 4875000 4949999 6
17 4950000 5024999 6
17 5025000 5099999 3
17 5100000 5174999 3
17 5175000 5249999 1
17 5250000 5324999 3
17 5325000 5399999 4
17 5400000 5474999 4
17 5475000 5549999 8
17 5550000 5624999 4
17 5625000 5699999 2
17 5700000 5774999 5
17 5775000 5849999 3
17 5850000 5924999 1
17 5925000 5999999 1
17 6e+06 6074999 7
17 6075000 6149999 2
17 6150000 6224999 4
17 6225000 6299999 7
17 6300000 6374999 5
17 6375000 6449999 6
17 6450000 6524999 3
17 6600000 6674999 1
17 6675000 6749999 3
17 6750000 6824999 9
17 6825000 6899999 3
17 6900000 6974999 3
17 6975000 7049999 3
17 7050000 7124999 4
17 7125000 7199999 2
17 7200000 7274999 2
17 7350000 7424999 4
17 7425000 7499999 3
17 7500000 7574999 1
17 7725000 7799999 5
17 7800000 7874999 3
17 7875000 7949999 13
17 7950000 8024999 4
17 8025000 8099999 5
17 8100000 8174999 3
17 8325000 8399999 1
17 8400000 8474999 13
17 8475000 8549999 6
17 8550000 8624999 5
17 8625000 8699999 5
17 8700000 8774999 3
17 8775000 8849999 7
17 8850000 8924999 4
17 8925000 8999999 1
17 9e+06 9074999 1
17 9075000 9149999 1
17 9150000 9224999 1
17 9225000 9299999 3
17 9375000 9449999 1
17 9525000 9599999 3
17 9600000 9674999 1
17 9675000 9749999 7
17 9750000 9824999 3
17 9825000 9899999 9
17 9900000 9974999 7
17 9975000 10049999 6
17 10200000 10274999 3
17 10275000 10349999 3
17 10350000 10424999 2
17 10425000 10499999 4
17 10500000 10574999 7
17 10575000 10649999 11
17 10650000 10724999 9
17 10725000 10799999 4
17 10800000 10874999 4
17 10875000 10949999 5
17 10950000 11024999 5
17 11025000 11099999 3
17 11100000 11174999 2
17 11175000 11249999 4
17 11250000 11324999 4
17 11325000 11399999 1
17 11400000 11474999 5
17 11475000 11549999 1
17 11550000 11624999 1
17 11625000 11699999 8
17 11700000 11774999 2
17 11850000 11924999 2
17 11925000 11999999 6
17 1.2e+07 12074999 4
17 12075000 12149999 3
17 12150000 12224999 3
17 12225000 12299999 7
17 12300000 12374999 2
17 12375000 12449999 6
17 12450000 12524999 2
17 12525000 12599999 7
17 12600000 12674999 10
17 12675000 12749999 2
17 12750000 12824999 2
17 13050000 13124999 1
17 13125000 13199999 4
17 13200000 13274999 2
17 13425000 13499999 1
17 13575000 13649999 1
17 13650000 13724999 1
17 13725000 13799999 3
17 13800000 13874999 4
17 13950000 14024999 1
17 14025000 14099999 3
17 14100000 14174999 5
17 14175000 14249999 5
17 14325000 14399999 2
17 14400000 14474999 7
17 14475000 14549999 7
17 14550000 14624999 6
18 1 74999 1
18 75000 149999 3
18 150000 224999 1
18 225000 299999 2
18 3e+05 374999 1
18 375000 449999 6
18 450000 524999 1
18 6e+05 674999 2
18 675000 749999 2
18 750000 824999 2
18 825000 899999 3
18 9e+05 974999 8
18 975000 1049999 3
18 1050000 1124999 5
18 1125000 1199999 3
18 1200000 1274999 6
18 1275000 1349999 4
18 1350000 1424999 3
18 1425000 1499999 8
18 1500000 1574999 1
18 1725000 1799999 1
18 1875000 1949999 1
18 1950000 2024999 5
18 2025000 2099999 1
18 2100000 2174999 2
18 2175000 2249999 2
18 2475000 2549999 4
18 2550000 2624999 2
18 2700000 2774999 2
18 2775000 2849999 1
18 2850000 2924999 3
18 2925000 2999999 3
18 3e+06 3074999 4
18 3075000 3149999 5
18 3150000 3224999 3
18 3225000 3299999 4
18 3300000 3374999 6
18 3375000 3449999 3
18 3450000 3524999 3
18 3525000 3599999 1
18 3825000 3899999 2
18 4125000 4199999 2
18 4275000 4349999 3
18 4425000 4499999 4
18 4500000 4574999 2
18 4575000 4649999 4
18 4650000 4724999 3
18 4725000 4799999 4
18 4800000 4874999 2
18 4875000 4949999 3
18 4950000 5024999 3
18 5100000 5174999 1
18 5325000 5399999 1
18 5400000 5474999 6
18 5475000 5549999 7
18 5550000 5624999 2
18 5700000 5774999 1
18 5775000 5849999 4
18 5850000 5924999 4
18 5925000 5999999 5
18 6e+06 6074999 4
18 6075000 6149999 2
18 6150000 6224999 1
18 6225000 6299999 2
18 6300000 6374999 5
18 6375000 6449999 3
18 6450000 6524999 7
18 6525000 6599999 6
18 6600000 6674999 6
18 6675000 6749999 3
18 6750000 6824999 1
18 6825000 6899999 5
18 6975000 7049999 1
18 7050000 7124999 2
18 7200000 7274999 1
18 7275000 7349999 1
18 7350000 7424999 1
18 7425000 7499999 11
18 7500000 7574999 2
18 7575000 7649999 5
18 7650000 7724999 5
18 7800000 7874999 1
18 7875000 7949999 1
18 7950000 8024999 4
18 8100000 8174999 2
18 8175000 8249999 4
18 8250000 8324999 1
18 8325000 8399999 5
18 8400000 8474999 9
18 8475000 8549999 2
18 8550000 8624999 4
18 8625000 8699999 2
18 8700000 8774999 7
18 8775000 8849999 4
18 8850000 8924999 1
18 8925000 8999999 3
18 9e+06 9074999 6
18 9150000 9224999 3
18 9225000 9299999 6
18 9300000 9374999 8
18 9375000 9449999 8
18 9450000 9524999 9
18 9525000 9599999 5
18 9600000 9674999 6
18 9675000 9749999 4
18 9750000 9824999 2
18 9825000 9899999 7
18 9900000 9974999 3
18 9975000 10049999 1
18 10050000 10124999 5
18 10125000 10199999 5
18 10200000 10274999 5
18 10275000 10349999 8
18 10350000 10424999 6
18 10425000 10499999 1
18 10500000 10574999 3
18 10575000 10649999 3
18 10650000 10724999 9
18 10725000 10799999 6
18 10800000 10874999 5
18 10875000 10949999 6
18 10950000 11024999 5
18 11025000 11099999 5
18 11100000 11174999 5
18 11175000 11249999 6
18 11250000 11324999 1
18 11325000 11399999 1
18 11400000 11474999 2
18 11475000 11549999 5
18 11550000 11624999 3
18 11625000 11699999 6
18 11700000 11774999 9
18 11775000 11849999 3
18 11850000 11924999 2
18 12075000 12149999 2
18 12150000 12224999 6
18 12225000 12299999 6
18 12300000 12374999 3
18 12375000 12449999 5
18 12450000 12524999 5
18 12525000 12599999 4
18 12600000 12674999 9
18 12675000 12749999 3
18 12750000 12824999 5
18 12825000 12899999 8
18 12900000 12974999 3
18 12975000 13049999 1
18 13050000 13124999 2
18 13125000 13199999 3
18 13200000 13274999 7
18 13275000 13349999 7
18 13350000 13424999 12
18 13425000 13499999 5
18 13575000 13649999 5
18 13725000 13799999 9
18 13800000 13874999 1
18 13950000 14024999 3
18 14025000 14099999 7
18 14100000 14174999 1
18 14175000 14249999 3
18 14250000 14324999 3
18 14325000 14399999 5
18 14400000 14474999 9
18 14475000 14549999 5
18 14550000 14624999 1
18 14625000 14699999 1
18 14700000 14774999 6
18 14775000 14849999 4
18 14850000 14924999 1
18 14925000 14999999 3
18 1.5e+07 15074999 8
18 15075000 15149999 8
18 15150000 15224999 4
18 15225000 15299999 4
18 15300000 15374999 4
18 15375000 15449999 4
18 15450000 15524999 7
18 15525000 15599999 10
18 15600000 15674999 5
18 15675000 15749999 7
18 15750000 15824999 10
18 15825000 15899999 4
18 15900000 15974999 7
18 15975000 16049999 7
18 16050000 16124999 7
18 16125000 16199999 8
18 16200000 16274999 6
19 1 74999 1
19 75000 149999 2
19 150000 224999 2
19 375000 449999 12
19 450000 524999 9
19 525000 599999 8
19 6e+05 674999 7
19 675000 749999 9
19 750000 824999 3
19 825000 899999 2
19 9e+05 974999 7
19 975000 1049999 3
19 1050000 1124999 1
19 1125000 1199999 4
19 1200000 1274999 4
19 1275000 1349999 3
19 1350000 1424999 2
19 1425000 1499999 5
19 1500000 1574999 4
19 1575000 1649999 2
19 1650000 1724999 5
19 1725000 1799999 9
19 1800000 1874999 1
19 2025000 2099999 1
19 2100000 2174999 2
19 2175000 2249999 11
19 2250000 2324999 14
19 2325000 2399999 11
19 2400000 2474999 4
19 2475000 2549999 4
19 2550000 2624999 2
19 2625000 2699999 1
19 2700000 2774999 2
19 2775000 2849999 2
19 2850000 2924999 2
19 2925000 2999999 5
19 3e+06 3074999 3
19 3075000 3149999 7
19 3150000 3224999 4
19 3225000 3299999 4
19 3300000 3374999 1
19 3450000 3524999 1
19 3525000 3599999 1
19 3600000 3674999 2
19 3675000 3749999 2
19 3750000 3824999 1
19 3900000 3974999 2
19 4050000 4124999 1
19 4200000 4274999 1
19 4275000 4349999 3
19 4350000 4424999 3
19 4425000 4499999 4
19 4500000 4574999 2
19 4575000 4649999 6
19 4650000 4724999 1
19 4725000 4799999 2
19 4800000 4874999 4
19 4875000 4949999 2
19 4950000 5024999 3
19 5025000 5099999 6
19 5100000 5174999 4
19 5175000 5249999 1
19 5250000 5324999 2
19 5325000 5399999 4
19 5400000 5474999 2
19 5475000 5549999 4
19 5625000 5699999 5
19 5700000 5774999 1
19 5775000 5849999 1
19 5925000 5999999 8
19 6e+06 6074999 6
19 6075000 6149999 9
19 6150000 6224999 5
19 6225000 6299999 8
19 6300000 6374999 5
19 6375000 6449999 9
19 6450000 6524999 2
19 6525000 6599999 14
19 6600000 6674999 4
19 6675000 6749999 4
19 6750000 6824999 1
19 6825000 6899999 14
19 6900000 6974999 5
19 6975000 7049999 6
19 7050000 7124999 9
19 7125000 7199999 3
19 7200000 7274999 7
19 7275000 7349999 5
19 7350000 7424999 10
19 7425000 7499999 6
19 7500000 7574999 5
19 7575000 7649999 9
19 7650000 7724999 10
19 7725000 7799999 6
19 7800000 7874999 2
19 7875000 7949999 2
19 7950000 8024999 4
19 8025000 8099999 6
19 8100000 8174999 6
19 8175000 8249999 7
19 8250000 8324999 3
19 8325000 8399999 4
19 8400000 8474999 5
19 8475000 8549999 8
19 8550000 8624999 4
19 8625000 8699999 2
19 8700000 8774999 5
19 8775000 8849999 5
19 8850000 8924999 6
19 8925000 8999999 8
19 9e+06 9074999 4
19 9075000 9149999 10
19 9150000 9224999 6
19 9225000 9299999 9
19 9300000 9374999 5
19 9375000 9449999 4
19 9450000 9524999 7
19 9525000 9599999 8
19 9600000 9674999 4
19 9675000 9749999 2
19 9750000 9824999 5
19 9825000 9899999 3
19 9900000 9974999 7
19 9975000 10049999 6
19 10050000 10124999 8
19 10125000 10199999 4
19 10200000 10274999 3
19 10275000 10349999 2
19 10350000 10424999 6
19 10425000 10499999 2
19 10500000 10574999 1
19 10575000 10649999 5
19 10725000 10799999 2
19 10800000 10874999 2
19 10875000 10949999 4
19 10950000 11024999 3
19 11025000 11099999 5
19 11100000 11174999 6
19 11175000 11249999 4
19 11250000 11324999 2
19 11325000 11399999 3
19 11475000 11549999 3
19 11550000 11624999 1
19 11625000 11699999 3
19 11700000 11774999 7
19 11775000 11849999 2
19 11850000 11924999 5
19 11925000 11999999 9
19 1.2e+07 12074999 7
19 12075000 12149999 6
19 12150000 12224999 2
19 12375000 12449999 3
19 12450000 12524999 5
19 12525000 12599999 4
19 12600000 12674999 3
19 12675000 12749999 6
19 12750000 12824999 3
19 12825000 12899999 4
19 12900000 12974999 6
19 12975000 13049999 9
19 13050000 13124999 2
19 13125000 13199999 2
19 13200000 13274999 5
19 13275000 13349999 2
19 13350000 13424999 3
19 13425000 13499999 8
19 13500000 13574999 1
19 13575000 13649999 2
19 13725000 13799999 4
19 13800000 13874999 5
19 13875000 13949999 1
19 13950000 14024999 2
19 14025000 14099999 4
19 14100000 14174999 1
19 14250000 14324999 1
19 14475000 14549999 4
19 14550000 14624999 6
19 14625000 14699999 7
19 14850000 14924999 5
19 14925000 14999999 6
19 1.5e+07 15074999 6
19 15075000 15149999 8
19 15150000 15224999 8
19 15225000 15299999 4
19 15300000 15374999 11
19 15375000 15449999 4
19 15450000 15524999 6
19 15600000 15674999 1
19 15675000 15749999 7
19 15750000 15824999 5
19 15825000 15899999 1
19 15900000 15974999 9
19 16050000 16124999 5
19 16125000 16199999 1
19 16200000 16274999 2
19 16275000 16349999 2
19 16350000 16424999 2
19 16425000 16499999 1
19 16500000 16574999 4
19 16575000 16649999 8
19 16650000 16724999 9
19 16725000 16799999 4
19 16800000 16874999 5
19 16875000 16949999 4
19 16950000 17024999 3
19 17025000 17099999 1
19 17250000 17324999 1
19 17400000 17474999 1
19 17475000 17549999 7
19 17550000 17624999 4
19 17625000 17699999 1
19 17700000 17774999 1
19 17775000 17849999 7
19 17850000 17924999 3
19 17925000 17999999 1
19 1.8e+07 18074999 5
19 18075000 18149999 1
19 18150000 18224999 1
19 18225000 18299999 3
19 18300000 18374999 1
19 18375000 18449999 1
19 18450000 18524999 4
19 18525000 18599999 1
19 18600000 18674999 3
19 18675000 18749999 6
19 18750000 18824999 6
19 18825000 18899999 4
19 18900000 18974999 3
19 18975000 19049999 2
19 19050000 19124999 1
19 19425000 19499999 4
19 19500000 19574999 6
19 19575000 19649999 8
19 19650000 19724999 6
19 19725000 19799999 10
19 19800000 19874999 2
19 19875000 19949999 2
19 19950000 20024999 6
19 20025000 20099999 3
19 20100000 20174999 3
19 20175000 20249999 3
20 1 74999 4
20 75000 149999 6
20 150000 224999 2
20 225000 299999 5
20 3e+05 374999 6
20 375000 449999 8
20 450000 524999 6
20 525000 599999 6
20 6e+05 674999 9
20 675000 749999 6
20 750000 824999 4
20 825000 899999 6
20 975000 1049999 2
20 1125000 1199999 1
20 1275000 1349999 7
20 1350000 1424999 2
20 1425000 1499999 1
20 1500000 1574999 3
20 1575000 1649999 1
20 1725000 1799999 5
20 1800000 1874999 4
20 1875000 1949999 2
20 1950000 2024999 4
20 2025000 2099999 3
20 2100000 2174999 7
20 2175000 2249999 4
20 2250000 2324999 7
20 2325000 2399999 4
20 2400000 2474999 5
20 2475000 2549999 3
20 2550000 2624999 4
20 2700000 2774999 2
20 2850000 2924999 3
20 3e+06 3074999 6
20 3150000 3224999 2
20 3225000 3299999 4
20 3300000 3374999 5
20 3375000 3449999 2
20 3450000 3524999 3
20 3525000 3599999 3
20 3600000 3674999 4
20 3675000 3749999 1
20 3750000 3824999 2
20 3825000 3899999 3
20 3900000 3974999 3
20 3975000 4049999 2
20 4050000 4124999 4
20 4200000 4274999 1
20 4350000 4424999 3
20 4425000 4499999 2
20 4500000 4574999 1
20 4575000 4649999 2
20 4650000 4724999 2
20 4725000 4799999 1
20 4800000 4874999 1
20 4950000 5024999 8
20 5025000 5099999 9
20 5100000 5174999 3
20 5175000 5249999 4
20 5250000 5324999 2
20 5325000 5399999 1
20 5400000 5474999 3
20 5550000 5624999 10
20 5625000 5699999 5
20 5700000 5774999 1
20 5775000 5849999 2
20 5925000 5999999 2
20 6e+06 6074999 3
20 6075000 6149999 1
20 6150000 6224999 3
20 6225000 6299999 2
20 6300000 6374999 3
20 6450000 6524999 2
20 6525000 6599999 3
20 6750000 6824999 1
20 6825000 6899999 1
20 6900000 6974999 2
20 6975000 7049999 2
20 7200000 7274999 1
20 7275000 7349999 1
20 7500000 7574999 3
20 7575000 7649999 4
20 7650000 7724999 3
20 7725000 7799999 4
20 7800000 7874999 4
20 7875000 7949999 8
20 7950000 8024999 2
20 8025000 8099999 6
20 8100000 8174999 12
20 8175000 8249999 5
20 8250000 8324999 4
20 8400000 8474999 1
20 8475000 8549999 2
20 8550000 8624999 7
20 8625000 8699999 5
20 8700000 8774999 6
20 8775000 8849999 3
20 8850000 8924999 8
20 8925000 8999999 5
20 9e+06 9074999 1
20 9075000 9149999 3
20 9150000 9224999 6
20 9225000 9299999 9
20 9300000 9374999 2
20 9375000 9449999 3
20 9450000 9524999 3
20 9525000 9599999 7
20 9600000 9674999 5
20 9675000 9749999 9
20 9750000 9824999 7
20 9825000 9899999 5
20 9900000 9974999 6
20 9975000 10049999 6
20 10050000 10124999 9
20 10125000 10199999 4
20 10200000 10274999 4
20 10275000 10349999 8
20 10425000 10499999 2
20 10500000 10574999 4
20 10575000 10649999 4
20 10650000 10724999 10
20 10725000 10799999 6
20 10800000 10874999 7
20 10875000 10949999 7
20 10950000 11024999 2
20 11025000 11099999 5
20 11100000 11174999 1
20 11175000 11249999 1
20 11250000 11324999 4
20 11325000 11399999 5
20 11400000 11474999 5
20 11475000 11549999 7
20 11550000 11624999 10
20 11625000 11699999 10
20 11700000 11774999 7
20 11775000 11849999 11
20 11850000 11924999 8
20 11925000 11999999 5
20 1.2e+07 12074999 8
20 12075000 12149999 9
20 12150000 12224999 3
20 12225000 12299999 2
20 12300000 12374999 8
20 12375000 12449999 10
20 12450000 12524999 9
20 12525000 12599999 5
20 12600000 12674999 8
20 12675000 12749999 3
20 12750000 12824999 5
20 12825000 12899999 6
20 12900000 12974999 8
20 12975000 13049999 6
20 13050000 13124999 2
20 13125000 13199999 3
20 13200000 13274999 6
20 13275000 13349999 7
20 13350000 13424999 9
20 13425000 13499999 5
20 13500000 13574999 8
20 13575000 13649999 6
20 13650000 13724999 4
20 13725000 13799999 3
20 13875000 13949999 6
20 13950000 14024999 4
20 14025000 14099999 3
20 14100000 14174999 2
20 14175000 14249999 4
20 14250000 14324999 3
20 14325000 14399999 4
20 14400000 14474999 5
20 14475000 14549999 2
20 14550000 14624999 2
20 14625000 14699999 2
20 14700000 14774999 3
20 14775000 14849999 1
20 14850000 14924999 7
20 14925000 14999999 4
20 1.5e+07 15074999 1
20 15075000 15149999 2
20 15150000 15224999 1
20 15300000 15374999 3
20 15375000 15449999 5
20 15450000 15524999 6
20 15525000 15599999 1
20 15600000 15674999 3
20 15675000 15749999 5
20 15750000 15824999 4
20 15825000 15899999 4
20 15900000 15974999 3
20 15975000 16049999 9
20 16050000 16124999 5
20 16125000 16199999 4
20 16200000 16274999 6
20 16275000 16349999 4
20 16350000 16424999 4
20 16425000 16499999 1
20 16500000 16574999 1
20 16575000 16649999 1
20 16650000 16724999 2
20 16725000 16799999 2
20 16875000 16949999 7
20 16950000 17024999 4
20 17100000 17174999 1
20 17175000 17249999 3
20 17250000 17324999 7
20 17325000 17399999 4
20 17400000 17474999 3
20 17475000 17549999 1
20 17700000 17774999 10
20 17775000 17849999 7
20 17850000 17924999 3
20 17925000 17999999 5
20 1.8e+07 18074999 4
20 18075000 18149999 3
20 18150000 18224999 3
20 18300000 18374999 1
20 18600000 18674999 1
20 18675000 18749999 1
20 18750000 18824999 2
20 18825000 18899999 2
20 18900000 18974999 1
20 18975000 19049999 1
20 19125000 19199999 2
20 19350000 19424999 1
20 19650000 19724999 1
21 1 74999 2
21 75000 149999 2
21 225000 299999 2
21 3e+05 374999 2
21 525000 599999 2
21 6e+05 674999 1
21 675000 749999 2
21 750000 824999 2
21 825000 899999 1
21 975000 1049999 1
21 1275000 1349999 2
21 1350000 1424999 1
21 1500000 1574999 1
21 1575000 1649999 1
21 1650000 1724999 1
21 1800000 1874999 2
21 1875000 1949999 7
21 1950000 2024999 5
21 2025000 2099999 9
21 2100000 2174999 2
21 2175000 2249999 2
21 2250000 2324999 2
21 2325000 2399999 1
21 2475000 2549999 2
21 2550000 2624999 1
21 2625000 2699999 3
21 2700000 2774999 7
21 2775000 2849999 1
21 2925000 2999999 2
21 3e+06 3074999 10
21 3075000 3149999 4
21 3375000 3449999 3
21 3750000 3824999 6
21 3825000 3899999 3
21 3900000 3974999 2
21 4200000 4274999 1
21 4275000 4349999 7
21 4350000 4424999 2
21 4500000 4574999 1
21 4575000 4649999 5
21 4650000 4724999 6
21 4875000 4949999 1
21 4950000 5024999 1
21 5100000 5174999 4
21 5175000 5249999 4
21 5250000 5324999 1
21 5325000 5399999 1
21 5400000 5474999 1
21 5475000 5549999 1
21 5550000 5624999 7
21 5625000 5699999 4
21 5700000 5774999 4
21 5775000 5849999 3
21 5850000 5924999 2
21 5925000 5999999 6
21 6e+06 6074999 4
21 6150000 6224999 3
21 6225000 6299999 2
21 6375000 6449999 4
21 6450000 6524999 2
21 6525000 6599999 5
21 6600000 6674999 8
21 6675000 6749999 2
21 6750000 6824999 2
21 6825000 6899999 1
21 6900000 6974999 4
21 6975000 7049999 2
21 7050000 7124999 2
21 7125000 7199999 3
21 7200000 7274999 8
21 7275000 7349999 7
21 7350000 7424999 2
21 7425000 7499999 6
21 7500000 7574999 9
21 7575000 7649999 10
21 7650000 7724999 3
21 7725000 7799999 7
21 7800000 7874999 6
21 7875000 7949999 6
21 7950000 8024999 5
21 8025000 8099999 8
21 8100000 8174999 3
21 8175000 8249999 4
21 8250000 8324999 4
21 8325000 8399999 2
21 8400000 8474999 2
21 8550000 8624999 1
21 8625000 8699999 7
21 8700000 8774999 3
21 8775000 8849999 2
21 8850000 8924999 2
21 8925000 8999999 5
21 9e+06 9074999 2
21 9075000 9149999 6
21 9150000 9224999 2
21 9225000 9299999 5
21 9300000 9374999 2
21 9375000 9449999 9
21 9450000 9524999 8
21 9525000 9599999 6
21 9600000 9674999 8
21 9675000 9749999 6
21 9750000 9824999 3
21 9825000 9899999 1
21 9900000 9974999 5
21 9975000 10049999 5
21 10050000 10124999 7
21 10125000 10199999 3
21 10200000 10274999 4
21 10275000 10349999 2
21 10350000 10424999 1
21 10425000 10499999 1
21 10500000 10574999 2
21 10575000 10649999 4
21 10650000 10724999 4
21 10800000 10874999 3
21 10875000 10949999 7
21 10950000 11024999 5
21 11025000 11099999 3
21 11100000 11174999 4
21 11175000 11249999 7
21 11250000 11324999 4
21 11325000 11399999 5
21 11400000 11474999 4
21 11475000 11549999 4
21 11550000 11624999 1
21 11625000 11699999 5
21 11700000 11774999 1
