pop1	ecotype1	pop2	ecotype2	geography	ecology	intercept	recomb_rate	ds	gene_count	linear_model_warning	n_windows_dxy	n_windows_fst	group	reg1	reg2	geography2	group2
lq	limnetic	cl	marine	allo	D	0.00214015634120587	5.41942340916397e-05	0.000471737563386328	3.11576120101578e-05	NA	141	1164	allo_D	bc	ns	allo	allo_D
lq	limnetic	cl	white	allo	D	0.00188497973489113	6.53534238672867e-05	0.000606058304141207	3.0225116367765e-05	NA	200	1266	allo_D	bc	ns	allo	allo_D
lq	limnetic	constance	lake	allo	D	0.0126284663994779	0.00035723338158837	-0.0063846112794763	-1.15336987369205e-05	NA	0	81	allo_D	bc	sl	allo	allo_D
lq	limnetic	constance	stream	allo	D	0.0151542263742458	9.66617530543259e-05	-0.00755341296569783	-3.96216498798028e-05	NA	0	83	allo_D	bc	sl	allo	allo_D
lq	limnetic	cp	marine	allo	D	0.00213426307074771	4.62462958181239e-05	0.000262879122333078	1.36926502244167e-05	NA	273	1374	allo_D	bc	ns	allo	allo_D
lq	limnetic	cr	stream	allo	D	0.0002398294423151	0.00028734036349696	0.00388854803548981	3.02971037818709e-05	NA	0	157	allo_D	bc	or	allo	allo_D
lq	limnetic	cs	marine	allo	D	0.00578128976504057	0.000216886404745205	0.00148262001471389	6.09256846544978e-05	NA	0	210	allo_D	bc	or	allo	allo_D
lq	limnetic	denmark	marine	allo	D	0.00204100921305292	7.51178627432646e-05	0.00105707463397063	-2.45171097645006e-06	NA	56	981	allo_D	bc	ne	allo	allo_D
lq	limnetic	geneva	lake	allo	D	0.0131373077545403	0.000207231573151469	-0.00594110495033516	-5.06978556427917e-05	NA	0	70	allo_D	bc	sl	allo	allo_D
lq	limnetic	geneva	stream	allo	D	0.0160334981348576	0.000229165663177582	-0.0083743739159916	-0.000156307741638749	NA	0	70	allo_D	bc	sl	allo	allo_D
lq	limnetic	hadsten	lake	allo	D	0.00531562047287076	0.000120101032728422	-8.35224932260181e-05	0.000176267240796631	NA	0	126	allo_D	bc	ne	allo	allo_D
lq	limnetic	hald	lake	allo	D	0.0055190188715992	0.000105980688480151	0.00112462754039429	-5.22598853827932e-05	NA	0	145	allo_D	bc	ne	allo	allo_D
lq	limnetic	japan	japansea	allo	D	0.00144748273453083	6.0204241599066e-05	0.000351398472677161	3.9406674909766e-05	NA	938	3070	allo_D	bc	jp	allo	allo_D
lq	limnetic	japan	marine	allo	D	0.00208915102987039	8.9963274813233e-05	0.00031005388216523	1.12130906271148e-05	NA	885	2340	allo_D	bc	jp	allo	allo_D
lq	limnetic	joes	lake	allo	D	0.00768093252050522	8.57737967101814e-05	0.00188938331746919	-0.000206467121354028	NA	0	77	allo_D	bc	bc	para	para_D
lq	limnetic	joes	stream	allo	D	0.0103505703737649	-1.2836787047719e-05	-0.0004776135015498	-0.000167850170925294	NA	0	73	allo_D	bc	bc	para	para_D
lq	limnetic	litcampbell	marine	allo	D	0.0112053588882458	-0.000119010013682085	-0.00377193913126278	-0.000172203299530593	NA	3	48	allo_D	bc	bc	para	para_D
lq	limnetic	ln	marine	allo	D	0.00195449959682508	6.3098936405107e-05	0.000456853786629991	2.43753761200667e-05	NA	214	1289	allo_D	bc	ns	allo	allo_D
lq	limnetic	mariager	marine	allo	D	0.00627191778905741	0.000115309337917025	5.04705201832646e-05	0.000104277182526168	NA	0	148	allo_D	bc	ne	allo	allo_D
lq	limnetic	mh	marine	allo	D	0.00208288456255184	8.87980165541586e-05	0.000508293680575438	5.45152800328996e-05	NA	101	1035	allo_D	bc	ns	allo	allo_D
lq	limnetic	mh	white	allo	D	0.00199588051307593	6.86155482936656e-05	0.000717938526258583	6.46550381633606e-05	NA	63	866	allo_D	bc	ns	allo	allo_D
lq	limnetic	misty	lake	allo	D	0.00808755999457017	1.05743688039254e-05	0.00120429105590487	-2.20559881037522e-05	NA	0	107	allo_D	bc	bc	para	para_D
lq	limnetic	misty	stream	allo	D	0.00778135028121812	4.50129078400061e-05	0.00124265322044763	-1.91415576442709e-05	NA	0	113	allo_D	bc	bc	para	para_D
lq	limnetic	ms	marine	allo	D	0.00538324976056229	8.13715040337654e-05	0.00548335750319035	-0.000159598046772049	NA	0	143	allo_D	bc	or	allo	allo_D
lq	limnetic	mud	lake	allo	D	0.0167249036476606	1.71774087097988e-06	-0.00612476208584589	7.94035870642127e-05	NA	0	72	allo_D	bc	al	allo	allo_D
lq	limnetic	pcr	lake	allo	D	0.00836042139937014	8.65054759573239e-05	-0.000585971630070635	-8.65071302301238e-05	NA	0	200	allo_D	bc	or	allo	allo_D
lq	limnetic	pl	lake	allo	D	0.00133624009878861	0.000243797267594604	0.00258201114873465	1.59051443710244e-05	NA	0	150	allo_D	bc	or	allo	allo_D
lq	limnetic	rab	marine	allo	D	-0.000946734401487172	-0.000483355274893862	0.0274071688907334	-0.00106523419743191	NA	0	21	allo_D	bc	al	allo	allo_D
lq	limnetic	rb	stream	allo	D	0.0105477576080868	-0.000167839389593038	-0.00118704490908101	-6.65811697769225e-05	NA	0	138	allo_D	bc	or	allo	allo_D
lq	limnetic	res	marine	allo	D	0.0182991730516205	-9.94048451920086e-05	-0.00620609565078658	-7.47661349302487e-06	NA	0	64	allo_D	bc	al	allo	allo_D
lq	limnetic	roberts	lake	allo	D	0.0111833113642469	-5.40457534843781e-05	-0.000598606685419102	-0.000214611036301798	NA	0	121	allo_D	bc	bc	para	para_D
lq	limnetic	roberts	stream	allo	D	0.0139044134697458	-0.000120799617200005	-0.00213911199895881	-0.000214906217964118	NA	0	100	allo_D	bc	bc	para	para_D
lq	limnetic	sj	marine	allo	D	0.00736209746643998	9.73790106583352e-05	0.000307995842998889	5.78636615993788e-05	NA	0	216	allo_D	bc	or	allo	allo_D
lq	limnetic	sk	marine	allo	D	0.00209817974712872	6.14748515892408e-05	0.000426204029008671	3.60381625067245e-05	NA	148	1157	allo_D	bc	ns	allo	allo_D
lq	limnetic	sr	marine	allo	D	0.00203778565422411	6.62812765088834e-05	0.000505819580533264	3.02334181362739e-05	NA	171	1224	allo_D	bc	ns	allo	allo_D
lq	limnetic	sr	white	allo	D	0.00188759302484559	6.04505755970935e-05	0.000638994465857244	2.08795173940376e-05	NA	201	1272	allo_D	bc	ns	allo	allo_D
lq	limnetic	stl	lake	allo	D	-0.000744132342494891	0.000382402407481172	0.00467187841203263	4.99306777382418e-06	NA	0	138	allo_D	bc	or	allo	allo_D
lq	limnetic	wc	stream	allo	D	0.00652597003901907	0.000210909118096123	0.0015741553778472	-1.52899452905452e-05	NA	0	216	allo_D	bc	or	allo	allo_D
mariager	marine	al	marine	allo	S	0.00638804534586687	4.39863331431889e-06	0.00024746425980616	-9.13952682490094e-05	NA	1	235	allo_S	ne	ns	allo	allo_S
mariager	marine	bea	lake	allo	D	0.00373056823092661	4.53977771733261e-05	7.6766803911308e-05	-0.000108047996987829	NA	39	1756	allo_D	ne	al	allo	allo_D
mariager	marine	boot	lake	allo	D	0.00231816430862131	2.09133637241579e-05	0.000197865285954897	-3.01140723110781e-05	NA	526	2269	allo_D	ne	bc	allo	allo_D
mariager	marine	boot	stream	allo	D	0.0021182642605269	2.01631348548896e-05	0.000328574821779819	-3.56951349241805e-05	NA	399	2223	allo_D	ne	bc	allo	allo_D
mariager	marine	cl	marine	allo	S	0.00549601018642014	3.26031505743807e-05	0.00121395130318275	1.4505392267305e-05	NA	0	148	allo_S	ne	ns	allo	allo_S
mariager	marine	cl	white	allo	D	0.00606975774139198	-1.51125060075918e-05	0.00146409620192085	-0.000187376052613852	NA	0	259	allo_D	ne	ns	allo	allo_D
mariager	marine	constance	lake	allo	D	0.00245313746325698	8.4519247383964e-06	0.0001010932681962	-3.25566397943613e-05	NA	526	1909	allo_D	ne	sl	allo	allo_D
mariager	marine	constance	stream	allo	D	0.00252920992827886	8.87120866895068e-06	0.000149495107977682	-4.12214702896225e-05	NA	540	1925	allo_D	ne	sl	allo	allo_D
mariager	marine	cp	marine	allo	S	0.00606971915573108	4.41796969151762e-06	-7.55135514489694e-06	-0.00012375692467841	NA	4	404	allo_S	ne	ns	allo	allo_S
mariager	marine	denmark	marine	allo	S	0.00378304455186311	9.56730362320314e-05	0.000229233851531782	-5.28683299636007e-05	NA	40	842	allo_S	ne	ne	para	para_S
mariager	marine	geneva	lake	allo	D	0.00264590941599915	6.93295415378466e-06	-8.94235342467146e-05	-4.54954264198033e-05	NA	532	1880	allo_D	ne	sl	allo	allo_D
mariager	marine	geneva	stream	allo	D	0.00250798231011266	9.68143104183449e-06	-4.43121271023255e-05	-4.18923068840301e-05	NA	535	1872	allo_D	ne	sl	allo	allo_D
mariager	marine	japan	japansea	allo	D	0.00147110742225645	5.1478317441968e-05	0.000385515820001741	8.59108465087432e-06	NA	1428	3347	allo_D	ne	jp	allo	allo_D
mariager	marine	japan	marine	allo	S	0.00225696018460385	8.38964594615599e-05	0.000373974630279209	-3.149617884991e-05	NA	1390	2789	allo_S	ne	jp	allo	allo_S
mariager	marine	joes	lake	allo	D	0.00237392806304823	4.03439785816378e-06	3.11539953143595e-05	-2.66021550071516e-05	NA	524	2293	allo_D	ne	bc	allo	allo_D
mariager	marine	joes	stream	allo	D	0.00254707271486866	1.64689081540462e-06	-7.91399433081079e-05	-3.63686237635023e-05	NA	483	2272	allo_D	ne	bc	allo	allo_D
mariager	marine	litcampbell	marine	allo	S	0.0063073870564342	3.50599582324969e-06	-0.00175839533367316	-8.11386322874947e-05	NA	2	73	allo_S	ne	bc	allo	allo_S
mariager	marine	ln	marine	allo	S	0.00630424807502744	0.000115700851298875	-0.000136840137233394	-0.000121459059215322	NA	0	285	allo_S	ne	ns	allo	allo_S
mariager	marine	mh	marine	allo	S	0.00265778679610964	0.00018940406899886	0.00577155365450453	-2.54805380235982e-05	NA	0	117	allo_S	ne	ns	allo	allo_S
mariager	marine	mh	white	allo	D	0.00828998671993129	-8.79690367488562e-05	0.00168580455239224	-0.000232726620001607	NA	0	80	allo_D	ne	ns	allo	allo_D
mariager	marine	misty	lake	allo	D	0.00249594018368809	3.74867782705975e-05	0.000207173144289771	-2.89331183165485e-05	NA	566	2482	allo_D	ne	bc	allo	allo_D
mariager	marine	misty	stream	allo	D	0.0024957101559198	3.4650474232157e-05	0.000269897193141098	-3.1527437655212e-05	NA	561	2468	allo_D	ne	bc	allo	allo_D
mariager	marine	mud	lake	allo	D	0.00400045071724293	4.25454265722906e-05	-0.000142760015885364	-0.000123259876374906	NA	60	1872	allo_D	ne	al	allo	allo_D
mariager	marine	rab	marine	allo	S	0.00631077389875605	-4.25956535146057e-05	-1.32143797794919e-05	-0.000230012747055155	NA	0	522	allo_S	ne	al	allo	allo_S
mariager	marine	res	marine	allo	S	0.00395209405288987	1.30338743307519e-05	0.000227899791008444	-0.000138983900209416	NA	45	1525	allo_S	ne	al	allo	allo_S
mariager	marine	roberts	lake	allo	D	0.00256504995290642	2.75597514204291e-05	0.000377550705345927	-2.90328773332474e-05	NA	570	2552	allo_D	ne	bc	allo	allo_D
mariager	marine	roberts	stream	allo	D	0.00260199752019304	1.6080776098077e-05	0.000184296934032672	-3.40306502155556e-05	NA	551	2462	allo_D	ne	bc	allo	allo_D
mariager	marine	sk	marine	allo	S	0.00574921854492608	5.91273472637694e-05	0.000862581416921294	-9.74600263273465e-05	NA	0	185	allo_S	ne	ns	allo	allo_S
mariager	marine	sr	marine	allo	S	0.0064667712493391	9.75273627487975e-06	0.00091840734111901	-0.000145273982970767	NA	0	205	allo_S	ne	ns	allo	allo_S
mariager	marine	sr	white	allo	D	0.00593644923356593	6.06277188889252e-06	0.000770231007329438	-0.000142101097320414	NA	1	236	allo_D	ne	ns	allo	allo_D
mh	marine	mh	white	para	D	0.00123092536693398	5.71001756590115e-05	0.00071733334731842	-1.82092347878097e-05	NA	1652	2096	para_D	ns	ns	para	para_D
mh	marine	sk	marine	allo	S	0.00133389648748745	6.47062015391196e-05	0.000415932099135468	-7.89741684805386e-06	NA	2189	2543	allo_S	ns	ns	para	para_S
mh	marine	sr	marine	para	S	0.00124442639368037	6.46095889142281e-05	0.000506012762304873	-6.40849234550423e-06	NA	2213	2576	para_S	ns	ns	para	para_S
mh	marine	sr	white	para	D	0.00125489586788799	6.51107859898236e-05	0.000466362515758764	-4.14968478467978e-06	NA	2208	2552	para_D	ns	ns	para	para_D
mh	white	sk	marine	allo	D	0.0012681949458222	5.30167330209573e-05	0.000697263711262728	-2.5906212008818e-05	NA	1704	2157	allo_D	ns	ns	para	para_D
mh	white	sr	marine	para	D	0.00132366667382565	5.07828041311079e-05	0.000648398916532304	-2.23854514498816e-05	NA	1704	2158	para_D	ns	ns	para	para_D
mh	white	sr	white	para	S	0.00120086468676543	5.12125127265422e-05	0.000770406804819469	-2.02198738025365e-05	NA	1687	2123	para_S	ns	ns	para	para_S
misty	lake	al	marine	allo	D	0.00459900817025914	3.03800406127656e-05	0.00073981778968745	4.73268054845715e-06	NA	0	280	allo_D	bc	ns	allo	allo_D
misty	lake	cl	marine	allo	D	0.00147975344852166	3.83878795999492e-05	0.00477975934926474	4.236899954752e-05	NA	0	175	allo_D	bc	ns	allo	allo_D
misty	lake	cl	white	allo	D	0.00448977511979175	6.31758980573068e-05	0.00075931100579181	1.77188271888689e-05	NA	0	286	allo_D	bc	ns	allo	allo_D
misty	lake	cp	marine	allo	D	0.0053417596827067	2.18554500591322e-05	-0.00028297030633385	-9.23178428310634e-05	NA	2	464	allo_D	bc	ns	allo	allo_D
misty	lake	ln	marine	allo	D	0.00578882801004148	0.000117746969212677	-0.000663849383365405	-6.13081710267126e-05	NA	1	320	allo_D	bc	ns	allo	allo_D
misty	lake	mh	marine	allo	D	0.00466104439995178	4.28074510152885e-05	0.000610284632424995	0.000287219466606566	NA	0	139	allo_D	bc	ns	allo	allo_D
misty	lake	mh	white	allo	D	0.00649860925643975	-0.000149207659120257	0.000275000146895628	0.000134042177105663	NA	0	97	allo_D	bc	ns	allo	allo_D
misty	lake	misty	stream	para	D	0.00314948154168928	-9.53070417098863e-06	0.000256508353757319	-5.34772569513471e-05	NA	856	1942	para_D	bc	bc	para	para_D
misty	lake	roberts	lake	allo	S	0.00276817270909617	2.21112501997946e-06	0.00031189553695321	-4.37741916857365e-05	NA	900	2265	allo_S	bc	bc	para	para_S
misty	lake	roberts	stream	allo	D	0.00270369451660808	-8.3082291842176e-06	0.000260291120740264	-5.03216046268906e-05	NA	869	2204	allo_D	bc	bc	para	para_D
misty	lake	sk	marine	allo	D	0.00385576120698451	6.96364364858043e-05	0.000859573606996794	0.000114198496547908	NA	0	216	allo_D	bc	ns	allo	allo_D
misty	lake	sr	marine	allo	D	0.00496964070876362	-5.13936957248717e-06	0.00044009300984573	-2.51984934652092e-05	NA	0	245	allo_D	bc	ns	allo	allo_D
misty	lake	sr	white	allo	D	0.00494109343035066	8.21480993620246e-05	0.000385722012776723	-7.5366675430517e-05	NA	0	289	allo_D	bc	ns	allo	allo_D
misty	stream	al	marine	allo	D	0.00436388309860507	-1.22218756325229e-05	0.00162779620935638	-7.14989581122416e-05	NA	0	278	allo_D	bc	ns	allo	allo_D
misty	stream	cl	marine	allo	D	0.00171257809241875	-8.70033792454646e-06	0.00444899130265107	0.000111270781393233	NA	0	177	allo_D	bc	ns	allo	allo_D
misty	stream	cl	white	allo	D	0.00445877534530899	2.58719965082518e-07	0.00115518106142585	1.31776450179759e-05	NA	0	282	allo_D	bc	ns	allo	allo_D
misty	stream	cp	marine	allo	D	0.0052088724059449	6.42376380052369e-06	-5.2433450258203e-05	-9.2644181222746e-05	NA	2	467	allo_D	bc	ns	allo	allo_D
misty	stream	ln	marine	allo	D	0.00554547594899703	9.39194292371984e-05	-0.000216532149026265	-7.59882274389635e-05	NA	1	321	allo_D	bc	ns	allo	allo_D
misty	stream	mh	marine	allo	D	0.0044523517439064	7.47713738994344e-06	0.0010785458092117	0.000290042540203758	NA	0	140	allo_D	bc	ns	allo	allo_D
misty	stream	mh	white	allo	D	0.00566474622077228	-0.000159282938504795	0.00117055265998759	0.000210055851207118	NA	0	95	allo_D	bc	ns	allo	allo_D
misty	stream	roberts	lake	allo	D	0.00278255783544953	3.41629362538535e-06	0.000378315906464124	-5.36619286897778e-05	NA	893	2245	allo_D	bc	bc	para	para_D
misty	stream	roberts	stream	allo	S	0.00265956840625458	-4.00065794952617e-06	0.000327974385305668	-5.43510154678184e-05	NA	865	2202	allo_S	bc	bc	para	para_S
misty	stream	sk	marine	allo	D	0.00421590270881899	1.50650209686003e-05	0.00103933532674006	6.78947565872026e-05	NA	0	214	allo_D	bc	ns	allo	allo_D
misty	stream	sr	marine	allo	D	0.00465368156150146	-6.0122303888214e-05	0.00122062189355499	-4.13289193246672e-05	NA	0	245	allo_D	bc	ns	allo	allo_D
misty	stream	sr	white	allo	D	0.00502517468847884	-5.31994021368661e-06	0.000644804965776542	-7.6191452250816e-05	NA	0	282	allo_D	bc	ns	allo	allo_D
ms	marine	al	marine	allo	S	0.00450907251654217	0.000103482850413554	0.000931718023627383	5.33145108392366e-05	NA	0	352	allo_S	or	ns	allo	allo_S
ms	marine	bea	lake	allo	D	0.00325989211814993	2.52178641420998e-05	0.000496089050595165	-7.72254291167702e-05	NA	105	1818	allo_D	or	al	allo	allo_D
ms	marine	boot	lake	allo	D	0.0027221054312923	2.17163684199213e-05	0.000164909615045124	-4.16337063691018e-05	NA	690	2268	allo_D	or	bc	allo	allo_D
ms	marine	boot	stream	allo	D	0.0024259523250278	2.01021761354412e-05	0.000395374554859849	-5.40220150349622e-05	NA	568	2260	allo_D	or	bc	allo	allo_D
ms	marine	cl	marine	allo	S	0.00295789957559282	9.8197064188337e-05	0.00330360222487112	1.93169976988422e-05	NA	0	229	allo_S	or	ns	allo	allo_S
ms	marine	cl	white	allo	D	0.00431665590400896	0.000105261296438234	0.00164944721933261	-3.21087097854498e-05	NA	0	346	allo_D	or	ns	allo	allo_D
ms	marine	constance	lake	allo	D	0.00219278880043112	2.30292849394064e-05	0.000196181264403827	-3.38083001850922e-05	NA	692	2277	allo_D	or	sl	allo	allo_D
ms	marine	constance	stream	allo	D	0.00223150504148255	1.80927226865547e-05	0.000241721435459758	-3.53455968363781e-05	NA	700	2293	allo_D	or	sl	allo	allo_D
ms	marine	cp	marine	allo	S	0.00546700391953658	0.000115097621192776	-0.000291411275438824	-3.33818191536916e-05	NA	1	539	allo_S	or	ns	allo	allo_S
ms	marine	denmark	marine	allo	S	0.00177315380704368	0.000129779889193998	0.000911316064961346	2.19166133003139e-05	NA	34	1213	allo_S	or	ne	allo	allo_S
ms	marine	geneva	lake	allo	D	0.00235851602922735	9.62543739855337e-06	4.54387391120529e-05	-3.55393794793381e-05	NA	688	2235	allo_D	or	sl	allo	allo_D
ms	marine	geneva	stream	allo	D	0.00224558484901581	1.09718100916295e-05	0.00013155078160469	-3.88390475392509e-05	NA	695	2234	allo_D	or	sl	allo	allo_D
ms	marine	hadsten	lake	allo	D	0.00251120351526278	3.02499894820094e-05	0.000209473843128713	-2.98841008644568e-05	NA	593	2545	allo_D	or	ne	allo	allo_D
ms	marine	hald	lake	allo	D	0.00248318092739413	5.13029756870531e-05	0.000362989034663336	-3.08865440503254e-05	NA	614	2598	allo_D	or	ne	allo	allo_D
ms	marine	japan	japansea	allo	D	0.00139055066259551	5.78548947037514e-05	0.000251424521310526	2.53934344012759e-05	NA	1103	3241	allo_D	or	jp	allo	allo_D
ms	marine	japan	marine	allo	S	0.00229510723775288	8.13994724614232e-05	0.00041194209216644	-1.33083375959806e-05	NA	1091	2764	allo_S	or	jp	allo	allo_S
ms	marine	joes	lake	allo	D	0.00262283908346219	3.66056519722074e-06	7.10440511045685e-05	-2.61887691190149e-05	NA	695	2305	allo_D	or	bc	allo	allo_D
ms	marine	joes	stream	allo	D	0.0027369897129991	-1.07148607332503e-06	6.50593478223059e-06	-3.4029844548754e-05	NA	660	2296	allo_D	or	bc	allo	allo_D
ms	marine	litcampbell	marine	allo	S	0.00932591005672251	7.70875358308032e-05	-0.00146889581121226	-0.000362677963375162	NA	0	79	allo_S	or	bc	allo	allo_S
ms	marine	ln	marine	allo	S	0.00624995493949809	0.000145982222293959	-0.000947073072410394	-7.22938925240721e-06	NA	1	409	allo_S	or	ns	allo	allo_S
ms	marine	mariager	marine	allo	S	0.00258736108814429	5.43799949217067e-05	0.000369023558258188	-3.08205512846497e-05	NA	605	2573	allo_S	or	ne	allo	allo_S
ms	marine	mh	marine	allo	S	0.00407536373113797	8.63947393879558e-05	0.00231481464757388	0.000200536312618893	NA	0	178	allo_S	or	ns	allo	allo_S
ms	marine	mh	white	allo	D	0.00793324051841567	-6.8377638665236e-05	-0.00126174144809618	0.000145020371985357	NA	0	129	allo_D	or	ns	allo	allo_D
ms	marine	misty	lake	allo	D	0.00280309129713283	3.98237378341025e-05	0.000339505263446248	-4.11845764075476e-05	NA	748	2398	allo_D	or	bc	allo	allo_D
ms	marine	misty	stream	allo	D	0.00288898090367818	4.4183919753398e-05	0.000292804944291636	-4.91132409390108e-05	NA	754	2397	allo_D	or	bc	allo	allo_D
ms	marine	mud	lake	allo	D	0.00359225899096798	3.44155502354268e-05	6.25099686795692e-05	-7.42593076006529e-05	NA	136	1929	allo_D	or	al	allo	allo_D
ms	marine	pcr	lake	allo	D	0.00325946301981043	2.72534043526763e-05	0.000156254263034282	-7.46627230714071e-06	NA	1061	2689	allo_D	or	or	para	para_D
ms	marine	pl	lake	allo	D	0.0016045192896041	6.70132930369829e-05	0.000391727923057118	-1.91672867404906e-05	NA	918	2657	allo_D	or	or	para	para_D
ms	marine	rab	marine	allo	S	0.00446286406989183	3.40286031916449e-05	7.66860602377238e-05	-0.000126336169238408	NA	0	695	allo_S	or	al	allo	allo_S
ms	marine	rb	stream	allo	D	0.0028011219981539	2.11232915672589e-05	0.000301311616014562	-2.4744858764053e-05	NA	1028	2607	allo_D	or	or	para	para_D
ms	marine	res	marine	allo	S	0.00354136173754644	3.22808681905791e-05	0.000326356054933426	-9.29819279573644e-05	NA	93	1701	allo_S	or	al	allo	allo_S
ms	marine	roberts	lake	allo	D	0.00302781596792966	2.19328792593596e-05	0.000334550138370738	-2.85756621397378e-05	NA	765	2438	allo_D	or	bc	allo	allo_D
ms	marine	roberts	stream	allo	D	0.00309834430341773	1.30002188158404e-05	0.000110220751584347	-4.13556798790061e-05	NA	733	2382	allo_D	or	bc	allo	allo_D
ms	marine	sj	marine	allo	S	0.00336286517942854	2.89208271516113e-05	0.000269072754729298	-2.1794909547346e-05	NA	1060	2682	allo_S	or	or	para	para_S
ms	marine	sk	marine	allo	S	0.00482627080218578	0.000147999864785761	0.000980418761326934	2.39146244748028e-06	NA	0	270	allo_S	or	ns	allo	allo_S
ms	marine	sr	marine	allo	S	0.00563928551596211	3.11226652992171e-05	0.000531751966975558	-3.39519040810066e-05	NA	0	305	allo_S	or	ns	allo	allo_S
ms	marine	sr	white	allo	D	0.00539168763112973	0.000119354765377775	0.000616686046658383	-5.04084151890408e-05	NA	0	347	allo_D	or	ns	allo	allo_D
ms	marine	stl	lake	allo	D	0.00164502756737209	7.72161144530698e-05	0.000471268981592152	-2.479812612958e-05	NA	927	2599	allo_D	or	or	para	para_D
ms	marine	wc	stream	allo	D	0.00330916049996283	2.06118971699928e-05	0.00025836842049343	-1.32432587340158e-05	NA	1034	2643	allo_D	or	or	para	para_D
mud	lake	al	marine	allo	D	0.00959228679563613	8.99913806284086e-05	-0.00132847010962412	-0.000453168650635577	NA	0	161	allo_D	al	ns	allo	allo_D
mud	lake	boot	lake	allo	S	0.00349284856639634	-1.76920240844168e-05	2.81700876147807e-07	-8.26657209129013e-05	NA	134	1553	allo_S	al	bc	allo	allo_S
mud	lake	boot	stream	allo	D	0.00324517347178399	-1.43402854341264e-05	0.000156517390877951	-7.37279098862623e-05	NA	99	1518	allo_D	al	bc	allo	allo_D
mud	lake	cl	marine	allo	D	0.0128826850388436	7.86381916768834e-05	-0.00188935084971754	-0.000701693685598814	NA	0	116	allo_D	al	ns	allo	allo_D
mud	lake	cl	white	allo	D	0.00787883116658764	1.18282186007437e-06	0.00129124104718453	-0.000532001481048884	NA	0	166	allo_D	al	ns	allo	allo_D
mud	lake	constance	lake	allo	S	0.00279490814041207	2.50191102105498e-07	-1.57546802861953e-05	-6.46702448873298e-05	NA	139	1619	allo_S	al	sl	allo	allo_S
mud	lake	constance	stream	allo	D	0.0027327770041323	-4.27878545457449e-06	9.699493272222e-05	-6.21188361571682e-05	NA	151	1639	allo_D	al	sl	allo	allo_D
mud	lake	cp	marine	allo	D	0.0105528547435741	-3.20920554174958e-05	-0.00229119117748521	-0.000395996848874284	NA	0	282	allo_D	al	ns	allo	allo_D
mud	lake	denmark	marine	allo	D	0.00369966904518474	0.000151994662551972	0.000546918966225468	-0.000138790599389345	NA	2	628	allo_D	al	ne	allo	allo_D
mud	lake	geneva	lake	allo	S	0.00305448690254713	-1.40932448808693e-05	-0.000218475568943839	-7.53922607603873e-05	NA	145	1538	allo_S	al	sl	allo	allo_S
mud	lake	geneva	stream	allo	D	0.0030124031582102	-1.46253063689197e-05	-0.000242815072392579	-7.84781474694347e-05	NA	162	1549	allo_D	al	sl	allo	allo_D
mud	lake	japan	japansea	allo	D	0.00202706491615933	4.86307352721596e-05	3.95409817743568e-05	-6.92422877076369e-06	NA	325	2837	allo_D	al	jp	allo	allo_D
mud	lake	japan	marine	allo	D	0.00320980579982577	7.46151841732705e-05	0.000135828858535187	-8.45535846223706e-05	NA	314	2122	allo_D	al	jp	allo	allo_D
mud	lake	joes	lake	allo	S	0.00338223589819555	-3.44572761885369e-05	-0.000149303233292548	-6.00055457528759e-05	NA	132	1539	allo_S	al	bc	allo	allo_S
mud	lake	joes	stream	allo	D	0.0036943408110781	-4.6758885932194e-05	-0.000373069252622049	-7.01446631373555e-05	NA	123	1534	allo_D	al	bc	allo	allo_D
mud	lake	litcampbell	marine	allo	D	0.0139042568998301	-0.000188181504973159	-0.00291618476711847	-0.000529158399456293	NA	0	50	allo_D	al	bc	allo	allo_D
mud	lake	ln	marine	allo	D	0.0126132960054188	2.45334350188842e-05	-0.00307973027496566	-0.000648168195514536	NA	0	192	allo_D	al	ns	allo	allo_D
mud	lake	mh	marine	allo	D	0.0125706734051416	-0.00013366861703194	-0.00169851559703343	-0.000353613585281351	NA	0	87	allo_D	al	ns	allo	allo_D
mud	lake	mh	white	allo	D	0.0154695220474088	-2.17470672292522e-06	-0.00282423799589115	-0.000615195502816108	NA	0	65	allo_D	al	ns	allo	allo_D
mud	lake	misty	lake	allo	S	0.00362657415720027	-5.37465644574848e-06	1.31418411879539e-05	-7.88528341850522e-05	NA	159	1732	allo_S	al	bc	allo	allo_S
mud	lake	misty	stream	allo	D	0.00360565098792371	-1.69405859964451e-07	1.37111811649086e-05	-7.80234866343953e-05	NA	157	1718	allo_D	al	bc	allo	allo_D
mud	lake	rab	marine	allo	D	0.00461043570844612	-3.50857735710192e-06	-0.000296320108925818	-9.453508798167e-05	NA	3	646	allo_D	al	al	para	para_D
mud	lake	res	marine	allo	D	0.00375917143735605	9.44005290242256e-06	-0.000129152291803718	-7.68789335487887e-05	NA	204	1588	allo_D	al	al	para	para_D
mud	lake	roberts	lake	allo	S	0.00394967512710052	1.67840859385731e-06	-0.000172438810563798	-7.93727969921396e-05	NA	150	1789	allo_S	al	bc	allo	allo_S
mud	lake	roberts	stream	allo	D	0.00401913853877459	-1.80908069551957e-05	-0.000335266618747543	-8.38387684544461e-05	NA	147	1701	allo_D	al	bc	allo	allo_D
mud	lake	sk	marine	allo	D	0.0117983364174643	0.000107747054639761	-0.00149968860528494	-0.000626647366759366	NA	0	131	allo_D	al	ns	allo	allo_D
