pop1	ecotype1	pop2	ecotype2	geography	ecology	intercept	recomb_rate	ds	gene_count	linear_model_warning	n_windows_dxy	n_windows_fst	group	reg1	reg2	geography2	group2
geneva	lake	roberts	stream	allo	D	-2.79544500367205	22115.8981187578	-0.690927121587369	0.0727874919959796	NA	775	1965	allo_D	sl	bc	allo	allo_D
geneva	lake	sk	marine	allo	D	-1.75676513862972	-23894.2772632025	0.475875274516413	-0.306647598269251	NA	0	103	allo_D	sl	ns	allo	allo_D
geneva	lake	sr	marine	allo	D	-2.93450689703677	-27614.9202143242	1.6847388234968	-0.310248130521878	NA	0	104	allo_D	sl	ns	allo	allo_D
geneva	lake	sr	white	allo	D	-4.5845106148831	9738.9915556921	2.55993440477847	-0.206099452124563	NA	0	134	allo_D	sl	ns	allo	allo_D
geneva	stream	al	marine	allo	D	-3.32435476148422	-34.2039333004489	0.621170829708187	-0.0303063109021323	NA	0	129	allo_D	sl	ns	allo	allo_D
geneva	stream	cl	marine	allo	D	-3.33687633040759	28618.9587040999	1.51022529691041	-0.178268565279049	NA	0	75	allo_D	sl	ns	allo	allo_D
geneva	stream	cl	white	allo	D	-2.61222282553604	-7209.39594889253	0.222276797704606	-0.0993998853921597	NA	0	133	allo_D	sl	ns	allo	allo_D
geneva	stream	cp	marine	allo	D	-2.16130807360868	-69138.6944570578	0.208989779901307	-0.131598939930549	NA	1	245	allo_D	sl	ns	allo	allo_D
geneva	stream	joes	lake	allo	D	-2.72431972163383	28629.5609741189	-0.670837352265652	0.0445111961235569	NA	709	1783	allo_D	sl	bc	allo	allo_D
geneva	stream	joes	stream	allo	S	-3.13211374048978	20116.9673932114	-0.246672903045892	0.0590970284290709	NA	673	1756	allo_S	sl	bc	allo	allo_S
geneva	stream	ln	marine	allo	D	-2.65561173003036	3641.80079960442	0.661511507094033	-0.200403292854741	NA	0	145	allo_D	sl	ns	allo	allo_D
geneva	stream	mh	marine	allo	D	-2.43101741810761	50954.6562706055	0.916536450778102	-0.435520814038122	NA	0	54	allo_D	sl	ns	allo	allo_D
geneva	stream	mh	white	allo	D	0.25975894955231	-16836.0636399236	-2.01657835017285	-0.305724280351175	NA	0	38	allo_D	sl	ns	allo	allo_D
geneva	stream	misty	lake	allo	D	-2.40391352843826	9185.15082278103	-0.899182985478329	0.0497759434985817	NA	800	2014	allo_D	sl	bc	allo	allo_D
geneva	stream	misty	stream	allo	S	-2.33800688874693	7710.90535884277	-1.01638498090281	0.0595124670945878	NA	794	1996	allo_S	sl	bc	allo	allo_S
geneva	stream	roberts	lake	allo	D	-2.20321688211948	14508.5083376644	-1.09398163383056	0.0378966262543881	NA	809	2063	allo_D	sl	bc	allo	allo_D
geneva	stream	roberts	stream	allo	S	-2.41299720448776	15719.3819048604	-1.11480158771576	0.0812618280684567	NA	772	1953	allo_S	sl	bc	allo	allo_S
geneva	stream	sk	marine	allo	D	-2.07751473076591	15107.7978144968	0.353110377700741	-0.271867452748084	NA	0	103	allo_D	sl	ns	allo	allo_D
geneva	stream	sr	marine	allo	D	-2.85957758827996	-883.137168495423	1.29313714614276	-0.284564578133512	NA	0	101	allo_D	sl	ns	allo	allo_D
geneva	stream	sr	white	allo	D	-2.66870221482825	-6713.93052141091	0.821638793033549	-0.221438409895273	NA	0	134	allo_D	sl	ns	allo	allo_D
hadsten	lake	al	marine	allo	D	-3.70933178586069	-862.79241858298	0.714658452084003	0.0324732772652621	NA	1	183	allo_D	ne	ns	allo	allo_D
hadsten	lake	bea	lake	allo	S	-2.46746937878294	29947.3731940085	-0.709727668628774	-0.00354753037025139	NA	36	1568	allo_S	ne	al	allo	allo_S
hadsten	lake	boot	lake	allo	S	-3.03261943701667	12655.2405910217	0.176360086828925	-0.0350623649480447	NA	500	2075	allo_S	ne	bc	allo	allo_S
hadsten	lake	boot	stream	allo	D	-3.1604197351905	14728.6921390368	-0.0295273926450034	0.0321744826228137	NA	359	1959	allo_D	ne	bc	allo	allo_D
hadsten	lake	cl	marine	allo	D	-4.12368532294617	60771.9688003307	0.525831993518392	0.0941377638901676	NA	0	122	allo_D	ne	ns	allo	allo_D
hadsten	lake	cl	white	allo	D	-3.32954243014855	-7966.79680791463	0.396909893652955	0.0258172535760751	NA	0	203	allo_D	ne	ns	allo	allo_D
hadsten	lake	constance	lake	allo	S	-2.39409182952784	12197.7120444429	-0.285742076045476	-0.0810330806106938	NA	488	1727	allo_S	ne	sl	allo	allo_S
hadsten	lake	constance	stream	allo	D	-2.44526668070106	10800.7586476273	-0.16643887214793	-0.0957688946683579	NA	502	1758	allo_D	ne	sl	allo	allo_D
hadsten	lake	cp	marine	allo	D	-3.95639048498297	-13203.2411033806	1.08209174631179	0.0134700779862265	NA	2	363	allo_D	ne	ns	allo	allo_D
hadsten	lake	denmark	marine	allo	D	-1.52375357361012	21613.6475672978	-1.56555064084582	-0.0287658578775998	NA	47	660	allo_D	ne	ne	para	para_D
hadsten	lake	geneva	lake	allo	S	-2.44535899441282	24240.578694925	-0.0186139897406083	-0.153745312439804	NA	477	1671	allo_S	ne	sl	allo	allo_S
hadsten	lake	geneva	stream	allo	D	-2.27247257009172	28216.6353626879	-0.361056624070565	-0.121716760475684	NA	487	1654	allo_D	ne	sl	allo	allo_D
hadsten	lake	hald	lake	allo	S	-2.84119584599228	-7115.60913859731	-0.475637621472329	0.0800453520691949	NA	1275	2160	allo_S	ne	ne	para	para_S
hadsten	lake	japan	japansea	allo	D	-2.18481763839184	25804.1260135674	-0.303463933749049	-0.0683828871835383	NA	1455	3191	allo_D	ne	jp	allo	allo_D
hadsten	lake	japan	marine	allo	D	-2.28022055639921	12234.3693679553	-0.738567200292593	-0.0116402281605466	NA	1361	2532	allo_D	ne	jp	allo	allo_D
hadsten	lake	joes	lake	allo	S	-3.12601715457183	16218.7200325628	0.181213719667269	-0.020927289727717	NA	491	2096	allo_S	ne	bc	allo	allo_S
hadsten	lake	joes	stream	allo	D	-3.46013523057137	5490.07842946109	0.609476766908918	-0.0212241312820446	NA	451	2066	allo_D	ne	bc	allo	allo_D
hadsten	lake	litcampbell	marine	allo	D	-0.880183648899102	-355163.429974966	-1.48027001626226	0.0871814324752401	NA	1	59	allo_D	ne	bc	allo	allo_D
hadsten	lake	ln	marine	allo	D	-3.29113865043821	-12767.9077175632	-0.145871411479121	0.103631779921636	NA	1	240	allo_D	ne	ns	allo	allo_D
hadsten	lake	mariager	marine	allo	D	-3.22130759498051	11328.6203270648	0.0807447247464167	0.0288999140600466	NA	1233	2194	allo_D	ne	ne	para	para_D
hadsten	lake	mh	marine	allo	D	-4.75863387970089	5222.320389913	1.83815226591051	0.000758933611769716	NA	0	95	allo_D	ne	ns	allo	allo_D
hadsten	lake	mh	white	allo	D	-12.1833112555505	202084.814592873	6.75652318724722	0.153524410635565	NA	0	57	allo_D	ne	ns	allo	allo_D
hadsten	lake	misty	lake	allo	S	-3.26239218188689	6216.13019324757	0.218910704939078	0.0169313640404891	NA	526	2304	allo_S	ne	bc	allo	allo_S
hadsten	lake	misty	stream	allo	D	-2.90013043707269	5261.22190286117	0.0218115592132199	-0.0216788504768536	NA	525	2277	allo_D	ne	bc	allo	allo_D
hadsten	lake	mud	lake	allo	S	-2.58567546527669	35512.9003709909	-0.763068891037133	0.0245484430195857	NA	55	1657	allo_S	ne	al	allo	allo_S
hadsten	lake	rab	marine	allo	D	-1.71764083149893	1956.79285776616	-0.70523310388163	-0.140863685737441	NA	0	397	allo_D	ne	al	allo	allo_D
hadsten	lake	res	marine	allo	D	-1.93657755240645	9352.6773432657	-1.2252544881932	0.0176836513649457	NA	39	1350	allo_D	ne	al	allo	allo_D
hadsten	lake	roberts	lake	allo	S	-2.78117144867729	18017.7221660611	-0.0584646742135562	-0.0497846485929925	NA	524	2360	allo_S	ne	bc	allo	allo_S
hadsten	lake	roberts	stream	allo	D	-2.60754698863057	23613.5007068819	-0.4080988732242	-0.0249277966453254	NA	519	2253	allo_D	ne	bc	allo	allo_D
hadsten	lake	sk	marine	allo	D	-3.9872818610181	8628.77555069738	0.539222384316826	0.101849599582442	NA	0	149	allo_D	ne	ns	allo	allo_D
hadsten	lake	sr	marine	allo	D	-2.21077365407402	-15029.568737757	-0.857634595614972	0.0519160189197009	NA	0	162	allo_D	ne	ns	allo	allo_D
hadsten	lake	sr	white	allo	D	-4.10873568625093	-1761.20501052957	1.11543123319699	0.0222121533390057	NA	1	192	allo_D	ne	ns	allo	allo_D
hald	lake	al	marine	allo	D	-3.58417560478218	9552.65128992506	0.843435089966634	-0.0509467722347448	NA	1	218	allo_D	ne	ns	allo	allo_D
hald	lake	bea	lake	allo	S	-2.45325124961413	-974.519612669532	-0.904864736164328	0.0741556398367888	NA	37	1656	allo_S	ne	al	allo	allo_S
hald	lake	boot	lake	allo	S	-2.63511218043785	23584.6607858	-0.285321027511647	-0.04264143398623	NA	512	2185	allo_S	ne	bc	allo	allo_S
hald	lake	boot	stream	allo	D	-2.755047628947	23163.064326486	-0.483098273333395	0.0242233267977845	NA	377	2092	allo_D	ne	bc	allo	allo_D
hald	lake	cl	marine	allo	D	-3.63401597725956	54563.7746960915	0.3931760200444	-0.00578639270346406	NA	0	139	allo_D	ne	ns	allo	allo_D
hald	lake	cl	white	allo	D	-2.87658360958718	-16858.0228900081	0.231082474805592	-0.0246852557112387	NA	0	242	allo_D	ne	ns	allo	allo_D
hald	lake	constance	lake	allo	S	-2.69811145801279	-9672.99187649844	0.25784520193535	-0.100851257196425	NA	522	1811	allo_S	ne	sl	allo	allo_S
hald	lake	constance	stream	allo	D	-2.63165316668884	2190.2840398724	0.122447996628872	-0.102102617955569	NA	527	1831	allo_D	ne	sl	allo	allo_D
hald	lake	cp	marine	allo	D	-3.56937699551694	5894.4218811633	0.670491195421262	-0.00576207444722359	NA	3	405	allo_D	ne	ns	allo	allo_D
hald	lake	denmark	marine	allo	D	-0.452750367367981	16354.6428228728	-2.49695243572385	-0.0860431859085778	NA	46	775	allo_D	ne	ne	para	para_D
hald	lake	geneva	lake	allo	S	-3.05476237329842	9318.51068811974	0.501212271057438	-0.0997134984997178	NA	512	1773	allo_S	ne	sl	allo	allo_S
hald	lake	geneva	stream	allo	D	-3.0987308552916	4313.93083697455	0.525944515845679	-0.0859872208340094	NA	521	1766	allo_D	ne	sl	allo	allo_D
hald	lake	japan	japansea	allo	D	-1.76712694813982	10166.6646028618	-1.0001771413719	-0.0795938984893645	NA	1474	3248	allo_D	ne	jp	allo	allo_D
hald	lake	japan	marine	allo	D	-2.20781928522278	7716.61378463785	-0.651702727568144	-0.0400697520601215	NA	1417	2662	allo_D	ne	jp	allo	allo_D
hald	lake	joes	lake	allo	S	-2.69942215610376	-988.232361554748	-0.0991936104526372	-0.0324260710540577	NA	509	2176	allo_S	ne	bc	allo	allo_S
hald	lake	joes	stream	allo	D	-3.10823434103696	-9041.24608596161	0.266860929419863	-0.0078033334932534	NA	460	2160	allo_D	ne	bc	allo	allo_D
hald	lake	litcampbell	marine	allo	D	-2.29925726161946	20563.1816474469	-0.68318235498541	0.000593011570935672	NA	1	76	allo_D	ne	bc	allo	allo_D
hald	lake	ln	marine	allo	D	-3.87459242620202	-11083.2176485895	0.936385632487376	0.0160812218293311	NA	0	278	allo_D	ne	ns	allo	allo_D
hald	lake	mariager	marine	allo	D	-2.51875953576132	10528.4756937704	-0.454580270798846	-0.013900705842929	NA	1290	2314	allo_D	ne	ne	para	para_D
hald	lake	mh	marine	allo	D	-4.72281252977223	27663.7376582479	1.90583821909792	-0.0355727489242196	NA	0	109	allo_D	ne	ns	allo	allo_D
hald	lake	mh	white	allo	D	-8.25233306449673	96673.5201759302	4.74150327240741	-0.0489609560937137	NA	0	80	allo_D	ne	ns	allo	allo_D
hald	lake	misty	lake	allo	S	-2.93462691035637	-12306.232216848	0.214190210861951	-0.0308262062448373	NA	547	2388	allo_S	ne	bc	allo	allo_S
hald	lake	misty	stream	allo	D	-2.87803218579231	6444.38508835897	0.0412023552014738	-0.0328283804805436	NA	548	2377	allo_D	ne	bc	allo	allo_D
hald	lake	mud	lake	allo	S	-2.56384354794823	27751.6378199887	-1.04122911386797	0.0825229490632669	NA	58	1745	allo_S	ne	al	allo	allo_S
hald	lake	rab	marine	allo	D	-2.80907838542027	-22216.5287789475	0.341414634056741	-0.0729868116763772	NA	0	466	allo_D	ne	al	allo	allo_D
hald	lake	res	marine	allo	D	-2.39404278405293	2437.4929039485	-0.444549205227353	-0.0314946204549095	NA	41	1453	allo_D	ne	al	allo	allo_D
hald	lake	roberts	lake	allo	S	-3.13250304217756	15149.8443953933	0.332908895504274	-0.0500865155070621	NA	543	2443	allo_S	ne	bc	allo	allo_S
hald	lake	roberts	stream	allo	D	-2.27330656800088	10941.228738625	-0.403677184684936	-0.0840581805774975	NA	532	2346	allo_D	ne	bc	allo	allo_D
hald	lake	sk	marine	allo	D	-3.45870351996022	19788.0044653221	0.273687045117771	0.0399161630313495	NA	0	168	allo_D	ne	ns	allo	allo_D
hald	lake	sr	marine	allo	D	-2.72095966600465	11871.8684656264	0.233997129054045	-0.0899890201280936	NA	0	203	allo_D	ne	ns	allo	allo_D
hald	lake	sr	white	allo	D	-3.79100898521726	7800.94971143025	1.25944499982485	-0.0874585388207251	NA	1	225	allo_D	ne	ns	allo	allo_D
japan	japansea	al	marine	allo	D	-2.73791911719528	14058.1775941712	0.220767782161214	-0.129869806683342	NA	3316	3679	allo_D	jp	ns	allo	allo_D
japan	japansea	boot	lake	allo	D	-1.40699603576975	12729.402562153	-0.44785674459541	-0.117841136518549	NA	945	2990	allo_D	jp	bc	allo	allo_D
japan	japansea	boot	stream	allo	D	-1.72605710008987	-2321.62579596214	-0.245121609424172	-0.118041758402254	NA	809	2991	allo_D	jp	bc	allo	allo_D
japan	japansea	cl	marine	allo	D	-2.87827878178581	16844.1367126014	0.29292763081899	-0.113642304286392	NA	2951	3606	allo_D	jp	ns	allo	allo_D
japan	japansea	cl	white	allo	D	-3.04448687468868	15695.2813252106	0.494134525367863	-0.118786863880538	NA	3313	3683	allo_D	jp	ns	allo	allo_D
japan	japansea	constance	lake	allo	D	-1.1804457048058	1037.35691213277	-0.480110950413557	-0.121187632145818	NA	961	2979	allo_D	jp	sl	allo	allo_D
japan	japansea	constance	stream	allo	D	-1.13212732759914	9589.26805455073	-0.723582581668239	-0.0973140918184572	NA	973	2995	allo_D	jp	sl	allo	allo_D
japan	japansea	cp	marine	allo	D	-2.77917535883588	17575.7515811406	0.132321448564382	-0.101348037526445	NA	3547	3721	allo_D	jp	ns	allo	allo_D
japan	japansea	denmark	marine	allo	D	-2.18639072838874	-11944.93585278	-0.291815732415836	-0.106274000935621	NA	3576	3733	allo_D	jp	ne	allo	allo_D
japan	japansea	geneva	lake	allo	D	-1.28925441873081	13677.2849392717	-0.409235823061009	-0.0783088821066174	NA	974	2954	allo_D	jp	sl	allo	allo_D
japan	japansea	geneva	stream	allo	D	-0.913000479366661	5767.83867511906	-0.725248904693446	-0.0771647532980745	NA	985	2951	allo_D	jp	sl	allo	allo_D
japan	japansea	joes	lake	allo	D	-1.66445873034076	2227.33956470476	-0.0740145739219909	-0.0942005569469738	NA	941	2984	allo_D	jp	bc	allo	allo_D
japan	japansea	joes	stream	allo	D	-1.89254526508387	5109.90455983031	0.0892675427064274	-0.0962489950190523	NA	889	2974	allo_D	jp	bc	allo	allo_D
japan	japansea	litcampbell	marine	allo	D	-0.313777095945056	5813.20178045492	-1.65445753084684	-0.10268158898615	NA	228	1001	allo_D	jp	bc	allo	allo_D
japan	japansea	ln	marine	allo	D	-2.84666322454173	13112.159843501	0.216381881636493	-0.0969424447552757	NA	3417	3697	allo_D	jp	ns	allo	allo_D
japan	japansea	mh	marine	allo	D	-2.59311069795981	13880.2146880684	0.0299617414510093	-0.117990795181379	NA	2691	3542	allo_D	jp	ns	allo	allo_D
japan	japansea	mh	white	allo	D	-2.3299622289396	11630.974043832	-0.283823729883089	-0.108027577441107	NA	2164	3398	allo_D	jp	ns	allo	allo_D
japan	japansea	misty	lake	allo	D	-2.03901904478556	-5385.20771485095	-0.0245589692176777	-0.156008750697532	NA	997	3076	allo_D	jp	bc	allo	allo_D
japan	japansea	misty	stream	allo	D	-2.23993920794732	5876.1405418885	0.0392254394593089	-0.124404258013732	NA	992	3068	allo_D	jp	bc	allo	allo_D
japan	japansea	roberts	lake	allo	D	-2.52579745993391	66.4925734381041	0.0511005181587582	-0.0921289496384994	NA	1004	3106	allo_D	jp	bc	allo	allo_D
japan	japansea	roberts	stream	allo	D	-2.13161050540084	-11199.6867065925	-0.295557959642526	-0.0752100330687004	NA	984	3082	allo_D	jp	bc	allo	allo_D
japan	japansea	sk	marine	allo	D	-2.67042548023591	19632.2852100283	0.00307359050078401	-0.102098239211295	NA	3132	3648	allo_D	jp	ns	allo	allo_D
japan	japansea	sr	marine	allo	D	-2.93796882734722	19225.0934528839	0.238832578292172	-0.0894493950140838	NA	3201	3659	allo_D	jp	ns	allo	allo_D
japan	japansea	sr	white	allo	D	-2.64503173131648	12864.5061488414	-0.0774559450459183	-0.0772209613993062	NA	3327	3678	allo_D	jp	ns	allo	allo_D
japan	marine	al	marine	allo	S	-2.69730935740344	20796.8636805407	-0.120600550818511	-0.066636869456913	NA	3194	3440	allo_S	jp	ns	allo	allo_S
japan	marine	boot	lake	allo	D	-2.53461245444146	4644.87729392896	-0.300143118184615	-0.0343128240932925	NA	885	2235	allo_D	jp	bc	allo	allo_D
japan	marine	boot	stream	allo	D	-2.33026194580066	-1688.01667663462	-0.976012819920674	0.0643383960997768	NA	780	2326	allo_D	jp	bc	allo	allo_D
japan	marine	cl	marine	allo	S	-2.94785273439797	20368.8062022695	0.0388620518003399	-0.0394355422763975	NA	2822	3254	allo_S	jp	ns	allo	allo_S
japan	marine	cl	white	allo	D	-2.70075596562491	14137.2171778498	-0.326830295226621	-0.00656311855553784	NA	3205	3461	allo_D	jp	ns	allo	allo_D
japan	marine	constance	lake	allo	D	-2.59035197918809	-388.333420951773	-0.0742654163174149	-0.0647259454205821	NA	884	2199	allo_D	jp	sl	allo	allo_D
japan	marine	constance	stream	allo	D	-2.67524223739889	5454.5202010366	-0.137568378033367	-0.0377988179174243	NA	903	2227	allo_D	jp	sl	allo	allo_D
japan	marine	cp	marine	allo	S	-2.51249345886089	19747.4594884439	-0.134416333994331	-0.109630356446269	NA	3471	3585	allo_S	jp	ns	allo	allo_S
japan	marine	denmark	marine	allo	S	-3.13279730436018	11647.0397475804	0.315220718501953	-0.0432260648092065	NA	3454	3568	allo_S	jp	ne	allo	allo_S
japan	marine	geneva	lake	allo	D	-3.06132038824631	22781.2370037066	0.374499134247839	-0.0904083502674671	NA	890	2113	allo_D	jp	sl	allo	allo_D
japan	marine	geneva	stream	allo	D	-2.66417936798649	11738.8782924989	-0.100770877343931	-0.0574683060930683	NA	891	2104	allo_D	jp	sl	allo	allo_D
japan	marine	japan	japansea	allo	D	-2.32764742120892	2674.03498025683	-0.315486941631894	-0.0859952482250775	NA	3742	3755	allo_D	jp	jp	para	para_D
japan	marine	joes	lake	allo	D	-2.61134684962773	-7432.44469664625	-0.414650052548303	0.0221993200289218	NA	872	2293	allo_D	jp	bc	allo	allo_D
japan	marine	joes	stream	allo	D	-2.78617539550094	-18811.3357380435	0.133463055595193	-0.0379659981482469	NA	824	2287	allo_D	jp	bc	allo	allo_D
japan	marine	litcampbell	marine	allo	S	-3.87071168367547	15619.5301853613	0.311500224441949	0.0983925874253926	NA	207	506	allo_S	jp	bc	allo	allo_S
japan	marine	ln	marine	allo	S	-2.72133886950532	15846.8356584925	-0.0392279511690774	-0.0711895454376004	NA	3320	3500	allo_S	jp	ns	allo	allo_S
japan	marine	mh	marine	allo	S	-2.40196811678546	14191.8916143396	-0.48176383818595	-0.0454075018339221	NA	2541	3119	allo_S	jp	ns	allo	allo_S
japan	marine	mh	white	allo	D	-2.44561725998339	10165.9090085119	-0.510147041093038	-0.0207251301458278	NA	1990	2768	allo_D	jp	ns	allo	allo_D
japan	marine	misty	lake	allo	D	-2.90042999179431	-12270.737675075	0.152117964719796	-0.0244439536396033	NA	965	2504	allo_D	jp	bc	allo	allo_D
japan	marine	misty	stream	allo	D	-2.79732740664041	-1671.81955142759	-0.00593356698630085	-0.0290610996477301	NA	958	2514	allo_D	jp	bc	allo	allo_D
japan	marine	roberts	lake	allo	D	-2.42318164586326	12131.1909649543	-0.55566284746994	-0.0173966215278213	NA	978	2584	allo_D	jp	bc	allo	allo_D
japan	marine	roberts	stream	allo	D	-2.78386755843503	-1729.0996681352	0.0723587942470225	-0.0484645717211274	NA	942	2482	allo_D	jp	bc	allo	allo_D
japan	marine	sk	marine	allo	S	-2.54158067419147	16649.59676103	-0.484648819618822	-0.0140949319386994	NA	2993	3344	allo_S	jp	ns	allo	allo_S
japan	marine	sr	marine	allo	S	-2.77880433193705	21135.7577334119	-0.218211824657713	-0.0235649963728873	NA	3079	3386	allo_S	jp	ns	allo	allo_S
japan	marine	sr	white	allo	D	-2.88329842734701	10967.6281623315	-0.063385197719074	-0.0157979199972933	NA	3207	3443	allo_D	jp	ns	allo	allo_D
joes	lake	al	marine	allo	D	-3.11468048655717	26574.4652601602	1.2981103226458	-0.1983678974116	NA	0	192	allo_D	bc	ns	allo	allo_D
joes	lake	cl	marine	allo	D	-4.02581986237797	4388.71680733498	1.59092122060798	-0.00904354030998939	NA	0	127	allo_D	bc	ns	allo	allo_D
joes	lake	cl	white	allo	D	-3.54030334910026	17046.6288971117	0.752744195976068	0.0651812847997521	NA	0	200	allo_D	bc	ns	allo	allo_D
joes	lake	cp	marine	allo	D	-2.46387738167173	-23775.8546873112	0.305073075044822	-0.0863370427219768	NA	1	362	allo_D	bc	ns	allo	allo_D
joes	lake	joes	stream	para	D	-3.31993107775309	23407.404087637	0.258682215836443	-0.00403231529759091	NA	538	1208	para_D	bc	bc	para	para_D
joes	lake	ln	marine	allo	D	-2.12186710559485	-37103.4421277622	0.692528818675957	-0.177954490268241	NA	1	224	allo_D	bc	ns	allo	allo_D
joes	lake	mh	marine	allo	D	-4.6160200947962	15874.3837649972	2.36223491444762	-0.123650667726214	NA	0	94	allo_D	bc	ns	allo	allo_D
joes	lake	mh	white	allo	D	-5.00150772393145	-20389.8858507741	2.5579689733123	-0.00493319075640248	NA	0	73	allo_D	bc	ns	allo	allo_D
joes	lake	misty	lake	allo	S	-3.56624232630352	24665.6892555388	0.334718765601564	0.0292625966815238	NA	790	1931	allo_S	bc	bc	para	para_S
joes	lake	misty	stream	allo	D	-2.92983699519862	26508.5559631426	-0.108300296678376	-0.0199469675033401	NA	786	1910	allo_D	bc	bc	para	para_D
joes	lake	roberts	lake	allo	S	-3.32930624819512	23834.4798203571	0.179429138291071	0.0127530841994467	NA	824	2031	allo_S	bc	bc	para	para_S
joes	lake	roberts	stream	allo	D	-3.51794049207882	26604.1186513279	0.385906463141469	0.00776768048540269	NA	771	1922	allo_D	bc	bc	para	para_D
joes	lake	sk	marine	allo	D	-2.89601747238108	45865.2033845367	0.923601153225973	-0.10792337796875	NA	0	155	allo_D	bc	ns	allo	allo_D
joes	lake	sr	marine	allo	D	-3.6563864648902	34334.5262776319	1.67062932112843	-0.144625270253827	NA	0	162	allo_D	bc	ns	allo	allo_D
joes	lake	sr	white	allo	D	-2.62500658542077	5928.07824350577	1.01910189852799	-0.165932023695482	NA	0	201	allo_D	bc	ns	allo	allo_D
joes	stream	al	marine	allo	D	-2.90930458246044	11120.2718151601	1.04730628336501	-0.172416652232195	NA	0	190	allo_D	bc	ns	allo	allo_D
joes	stream	cl	marine	allo	D	-4.04365364039158	-4397.3754780383	1.8731553884789	-0.0949338527456368	NA	0	128	allo_D	bc	ns	allo	allo_D
joes	stream	cl	white	allo	D	-3.00634625146513	-16707.3061294683	0.436268349723839	0.0323550552308298	NA	0	200	allo_D	bc	ns	allo	allo_D
joes	stream	cp	marine	allo	D	-2.38917593087943	-44566.9452014763	-0.149783585996585	0.0172119218752477	NA	1	358	allo_D	bc	ns	allo	allo_D
joes	stream	ln	marine	allo	D	-2.23346386426154	-40211.1785146124	0.296059151731129	-0.0531604119097452	NA	1	227	allo_D	bc	ns	allo	allo_D
joes	stream	mh	marine	allo	D	-4.88873175374189	-9504.5640717391	3.15751163594225	-0.229499479536114	NA	0	97	allo_D	bc	ns	allo	allo_D
joes	stream	mh	white	allo	D	-7.41393239428216	-22193.3151421183	5.6325283042499	-0.22644977237099	NA	0	75	allo_D	bc	ns	allo	allo_D
joes	stream	misty	lake	allo	D	-3.30061533096876	7204.05209621537	0.232667567320757	0.0196849369246556	NA	746	1913	allo_D	bc	bc	para	para_D
joes	stream	misty	stream	allo	S	-2.86375753605199	14083.6483397399	-0.027828265561495	-0.0311818861898241	NA	746	1907	allo_S	bc	bc	para	para_S
joes	stream	roberts	lake	allo	D	-3.2940783091682	6584.01947887692	0.331842050281493	-0.000534463775998298	NA	785	2032	allo_D	bc	bc	para	para_D
joes	stream	roberts	stream	allo	S	-3.12300674961223	5286.63743145575	0.200090195902239	-0.00946850156214578	NA	744	1899	allo_S	bc	bc	para	para_S
joes	stream	sk	marine	allo	D	-2.26386881577018	24118.1567827354	0.824329369307518	-0.271211758183157	NA	0	152	allo_D	bc	ns	allo	allo_D
joes	stream	sr	marine	allo	D	-3.34183804223986	33843.938237586	1.33054698804048	-0.212801647830141	NA	0	163	allo_D	bc	ns	allo	allo_D
joes	stream	sr	white	allo	D	-2.6214818025183	19061.7628801214	0.640791370063251	-0.113399947931932	NA	0	192	allo_D	bc	ns	allo	allo_D
litcampbell	marine	al	marine	allo	S	-2.20991179866231	-50488.0475552546	0.124661553323162	-0.107592400168415	NA	22	146	allo_S	bc	ns	allo	allo_S
litcampbell	marine	boot	lake	allo	D	2.37920345168269	-428487.433389507	-3.83560604203656	-0.0592643211830622	NA	0	53	allo_D	bc	bc	para	para_D
litcampbell	marine	boot	stream	allo	D	3.32728204747627	-165323.834470585	-6.37600493893815	0.0615539715520602	NA	0	48	allo_D	bc	bc	para	para_D
litcampbell	marine	cl	marine	allo	S	-1.19329782506889	33688.5236143471	-2.28399616867292	0.0794277626035398	NA	10	108	allo_S	bc	ns	allo	allo_S
litcampbell	marine	cl	white	allo	D	-2.83297385441556	-61827.1869004313	0.751048913823482	-0.0979723426185571	NA	24	142	allo_D	bc	ns	allo	allo_D
litcampbell	marine	constance	lake	allo	D	7.35283852684951	-909844.127315393	-10.9555038280997	0.290523376526303	NA	1	47	allo_D	bc	sl	allo	allo_D
litcampbell	marine	constance	stream	allo	D	-4.64981999740949	-609340.351831559	-2.09556374508613	0.758813118100701	NA	1	46	allo_D	bc	sl	allo	allo_D
litcampbell	marine	cp	marine	allo	S	-2.66085035417811	-149506.726728094	1.05549307459565	-0.160104319636252	NA	52	179	allo_S	bc	ns	allo	allo_S
litcampbell	marine	geneva	lake	allo	D	-3.62871956446514	14128.1955929842	-0.390983483245027	0.212541969547842	NA	1	43	allo_D	bc	sl	allo	allo_D
litcampbell	marine	geneva	stream	allo	D	1.97374411038419	-66495.28773546	-4.60721837196709	-0.0175310258847363	NA	1	48	allo_D	bc	sl	allo	allo_D
litcampbell	marine	joes	lake	allo	D	1.27564200897335	105480.757958036	-4.19499846959299	-0.159115864960165	NA	0	52	allo_D	bc	bc	para	para_D
litcampbell	marine	joes	stream	allo	D	-2.21515557446263	86623.0414742641	-3.49227358396967	0.344094615178967	NA	0	50	allo_D	bc	bc	para	para_D
litcampbell	marine	ln	marine	allo	S	-0.632376409379117	-34292.9011015751	-1.57267575685888	-0.122739133580802	NA	34	158	allo_S	bc	ns	allo	allo_S
litcampbell	marine	mh	marine	allo	S	-0.755778712154924	2616.84297185015	-1.3490721626154	-0.172844278834931	NA	6	98	allo_S	bc	ns	allo	allo_S
